Date,Open,High,Low,Close,Adj Close,Volume
13/02/2012,22.8,22.8,20.9,20.9,14.06,1.998.820
10/2/2012,21.1,22.1,21.1,21.9,14.73,5.056.780
9/2/2012,21,21.1,20.9,21.1,14.2,8.697.817
8/2/2012,19.1,20.1,19.1,20.1,13.52,2.972.330
7/2/2012,19,19.2,19,19.2,12.92,2.979.216
6/2/2012,18.7,19.1,18.6,19.1,12.85,3.057.150
3/2/2012,18.8,19,18.7,18.7,12.58,2.620.270
2/2/2012,19,19.2,18.9,18.9,12.72,2.808.830
1/2/2012,19,19.1,18.9,19,12.78,1.858.130
31/01/2012,18.5,19,18.5,19,12.78,1.198.700
30/01/2012,18,18.5,18,18.5,12.45,1.186.280
20/01/2012,18,18.2,17.9,18,12.11,631.94
19/01/2012,17.7,18.1,17.7,18,12.11,921.583
18/01/2012,17.7,17.9,17.6,17.9,12.04,778.15
17/01/2012,17.6,17.8,17.6,17.7,11.91,1.286.120
16/01/2012,17.6,17.8,17.4,17.7,11.91,1.346.180
13/01/2012,17.7,17.8,17.6,17.7,11.91,3.096.604
12/1/2012,17.5,18.1,17.5,17.7,11.91,4.439.840
11/1/2012,17.6,18.1,17.6,17.9,12.04,5.893.860
10/1/2012,16.4,17.6,16.4,17.4,11.71,8.418.850
9/1/2012,16,16.8,15.9,16.8,11.3,151.670.661
6/1/2012,15.6,16,15.6,16,10.76,5.681.380
5/1/2012,16,16,15.7,15.8,10.63,2.063.900
4/1/2012,15.4,16,15.2,16,10.76,3.845.110
3/1/2012,14.8,15.5,14.8,15.5,10.43,4.504.240
30/12/2011,15,15.2,14.8,15.1,10.16,12.666.676
29/12/2011,14.6,15.1,14.4,15.1,10.16,5.876.440
28/12/2011,15.5,15.7,15.1,15.1,10.16,9.944.720
27/12/2011,15,15.8,15,15.8,10.63,24.774.098
26/12/2011,15.2,15.5,15,15.3,10.29,10.031.330
23/12/2011,15,15.4,14.8,15.2,10.23,6.226.200
22/12/2011,15,15.2,14.9,15.2,10.23,8.571.800
21/12/2011,14.7,15,14.7,15,10.09,14.973.134
20/12/2011,14.7,14.8,14.6,14.8,9.96,8.034.896
19/12/2011,14.8,14.9,14.7,14.7,9.89,11.628.227
16/12/2011,14.7,14.9,14.7,14.8,9.96,6.572.173
15/12/2011,14.6,14.8,14.5,14.8,9.96,4.773.980
14/12/2011,14.7,14.8,14.6,14.8,9.96,2.249.370
13/12/2011,14.6,15,14.5,14.8,9.96,5.527.890
12/12/2011,14,14.8,14,14.8,9.96,6.858.949
9/12/2011,14,14.2,13.9,14.1,9.49,1.310.220
8/12/2011,13.9,14.1,13.8,14,9.42,9.532.704
7/12/2011,13.4,14,13.4,13.9,9.35,2.648.620
6/12/2011,13.5,13.9,13.5,13.8,9.28,885.66
5/12/2011,13.9,14,13.6,13.7,9.22,1.150.460
2/12/2011,14.3,14.3,13.9,13.9,9.35,2.574.000
1/12/2011,14.4,14.4,14.2,14.4,9.69,2.798.750
30/11/2011,14.2,14.4,14,14.4,9.69,2.790.810
29/11/2011,14.2,14.3,14,14.3,9.62,5.726.200
28/11/2011,14.5,14.6,14.1,14.3,9.62,4.002.670
25/11/2011,14.5,14.7,14.1,14.6,9.82,7.813.010
24/11/2011,15,15,14.7,14.8,9.96,9.994.870
23/11/2011,15.5,15.5,14.9,15.1,10.16,8.283.103
22/11/2011,15.3,15.6,15.2,15.5,10.43,6.083.570
21/11/2011,14.9,15.5,14.9,15.4,10.36,2.325.130
18/11/2011,14.6,14.8,14.4,14.8,9.96,2.545.130
17/11/2011,14.3,14.6,14.3,14.5,9.76,1.848.300
16/11/2011,14.1,14.3,14,14.3,9.62,1.638.930
15/11/2011,13.8,13.9,13.8,13.9,9.35,357.08
14/11/2011,14.1,14.1,13.8,13.9,9.35,1.758.880
11/11/2011,13.7,14.3,13.7,13.9,9.35,13.573.780
10/11/2011,13.6,13.7,13.4,13.7,9.22,534.4
9/11/2011,13.6,13.6,13.4,13.6,9.15,320.76
8/11/2011,13.9,13.9,13.6,13.7,9.22,635.32
7/11/2011,13.8,13.8,13.5,13.7,9.22,1.385.360
4/11/2011,13.2,13.2,13.1,13.2,8.88,447.28
3/11/2011,13.2,13.2,13,13.2,8.88,397.69
2/11/2011,13.3,13.3,13.2,13.2,8.88,410.1
1/11/2011,13.4,13.4,13.2,13.3,8.95,12.812.880
31/10/2011,13.5,13.6,13.4,13.4,9.02,787.68
28/10/2011,13.3,13.7,13.2,13.6,9.15,238.9
27/10/2011,13.1,13.3,13.1,13.2,8.88,941.24
26/10/2011,13.4,13.4,13.1,13.2,8.88,137.73
25/10/2011,13.2,13.4,13.1,13.4,9.02,174.8
24/10/2011,13.1,13.5,13.1,13.2,8.88,147.96
21/10/2011,13.2,13.4,13.1,13.1,8.81,695.82
20/10/2011,13.2,13.3,13.2,13.2,8.88,362.16
19/10/2011,13.6,13.6,13.1,13.3,8.95,1.443.420
18/10/2011,13.6,13.7,13.5,13.6,9.15,442.85
17/10/2011,14.2,14.2,13.7,13.7,9.22,753.85
14/10/2011,14.3,14.3,14.2,14.2,9.55,161.45
13/10/2011,14.4,14.6,14.3,14.4,9.69,452.5
12/10/2011,14.4,14.5,14.3,14.4,9.69,766.35
11/10/2011,14.5,14.5,14.2,14.4,9.69,1.272.010
10/10/2011,14.6,14.7,14.5,14.5,9.76,446.46
7/10/2011,14.5,14.7,14.5,14.7,9.89,870.5
6/10/2011,14.5,14.6,14.5,14.5,9.76,932.6
5/10/2011,14.5,14.6,14.4,14.5,9.76,1.167.410
4/10/2011,14.5,14.6,14.4,14.5,9.76,1.127.100
3/10/2011,14.4,14.6,14.3,14.5,9.76,1.473.010
30/09/2011,14.2,14.6,14.2,14.3,9.62,900.06
29/09/2011,14.2,14.3,14.2,14.2,9.55,14.609.260
28/09/2011,14.1,14.3,14,14.2,9.55,2.542.770
27/09/2011,14.2,14.2,14,14.1,9.49,1.917.110
26/09/2011,14.2,14.3,14.2,14.2,9.55,5.537.140
23/09/2011,14.2,14.3,14.2,14.2,9.55,3.375.260
22/09/2011,14.2,14.3,14.2,14.2,9.55,2.346.550
21/09/2011,14.2,14.3,14.1,14.2,9.55,1.792.930
20/09/2011,14,14.2,14,14.1,9.49,1.985.150
19/09/2011,14,14.2,14,14.1,9.49,994.2
16/09/2011,14.1,14.2,14.1,14.1,9.49,1.791.820
15/09/2011,14.1,14.2,14,14.1,9.49,1.071.980
14/09/2011,14,14.2,14,14.1,9.49,1.672.980
13/09/2011,13.8,14.2,13.8,14,9.42,796.86
12/9/2011,13.9,14.2,13.9,14,9.42,4.068.670
9/9/2011,14.4,14.5,14.3,14.3,9.62,1.033.410
8/9/2011,14.5,14.6,14.4,14.4,9.69,4.525.746
7/9/2011,14.4,14.5,14.3,14.4,9.69,771.63
6/9/2011,14.1,14.5,14.1,14.4,9.69,1.762.560
5/9/2011,14.3,14.5,14.2,14.4,9.69,1.681.890
1/9/2011,13.8,14.7,13.8,14.4,9.69,2.293.250
31/08/2011,14,14.1,13.8,14,9.42,5.769.970
30/08/2011,14.1,14.2,14,14,9.42,640.51
29/08/2011,14,14.1,14,14.1,9.49,2.676.300
26/08/2011,14,14.1,13.9,14,9.42,887.38
25/08/2011,13.9,14.1,13.9,14,9.42,3.637.550
24/08/2011,13.9,14.1,13.9,14,9.42,816.73
23/08/2011,13.8,14,13.8,13.9,9.35,1.438.090
22/08/2011,13.5,13.9,13.5,13.8,9.28,1.721.470
19/08/2011,13.4,13.6,13.4,13.6,9.15,1.859.500
18/08/2011,13.4,13.6,13.4,13.5,9.08,1.090.870
17/08/2011,13.1,13.4,13.1,13.4,9.02,1.287.350
16/08/2011,12.8,13.1,12.8,13.1,8.81,1.616.280
15/08/2011,12.7,12.8,12.7,12.8,8.61,1.142.570
12/8/2011,12.9,13.1,12.8,12.8,8.61,487.11
11/8/2011,13,13.2,13,13.1,8.81,1.010.350
10/8/2011,12.9,13.6,12.9,13.2,8.88,992.28
9/8/2011,14.9,15.1,14.9,15.1,8.83,13.427.683
8/8/2011,15.2,15.3,15.1,15.2,8.89,4.326.450
5/8/2011,14.8,15.2,14.8,15.2,8.89,7.515.190
4/8/2011,15.2,15.4,15,15.2,8.89,79.870.912
3/8/2011,14.9,15.3,14.7,15.3,8.95,4.729.820
2/8/2011,14.3,14.9,14.3,14.9,8.72,7.253.820
1/8/2011,13.9,14.2,13.9,14.2,8.31,3.933.000
29/07/2011,13.9,14,13.8,13.9,8.13,1.104.843
28/07/2011,13.8,14,13.8,13.9,8.13,1.951.930
27/07/2011,13.8,13.9,13.8,13.8,8.07,10.117.162
26/07/2011,13.7,13.9,13.6,13.9,8.13,4.189.320
25/07/2011,13.8,13.8,13.4,13.8,8.07,1.656.740
22/07/2011,13.9,14,13.8,13.9,8.13,1.513.227
21/07/2011,13.8,14,13.8,13.9,8.13,1.221.730
20/07/2011,14,14,13.9,13.9,8.13,3.053.250
19/07/2011,14,14.1,13.9,13.9,8.13,2.272.580
18/07/2011,13.6,14,13.6,14,8.19,2.897.540
15/07/2011,13.6,13.7,13.5,13.6,7.96,1.721.010
14/07/2011,13.5,13.6,13.4,13.5,7.9,3.282.860
13/07/2011,13.6,13.8,13.5,13.6,7.96,2.821.980
12/7/2011,13.6,13.9,13.6,13.6,7.96,2.866.690
11/7/2011,13.3,13.8,13.3,13.6,7.96,2.459.480
8/7/2011,13,13.3,12.9,13.3,7.78,2.123.300
7/7/2011,12.7,13,12.7,13,7.61,6.135.720
6/7/2011,12.8,13,12.7,12.8,7.49,5.060.000
5/7/2011,13,13.1,12.9,12.9,7.55,4.944.710
4/7/2011,13.2,13.2,12.9,13,7.61,7.656.780
1/7/2011,12,12.6,11.9,12.6,7.37,2.963.870
30/06/2011,12,12.1,12,12,7.02,4.474.400
29/06/2011,12,12.1,12,12,7.02,5.203.280
28/06/2011,12,12.1,12,12,7.02,1.282.680
27/06/2011,11.9,12.1,11.9,12,7.02,751.89
24/06/2011,11.9,12,11.9,12,7.02,713.48
23/06/2011,11.8,12,11.8,11.9,6.96,444.55
22/06/2011,11.9,11.9,11.8,11.9,6.96,462.75
21/06/2011,11.8,12,11.8,11.9,6.96,575.32
20/06/2011,11.8,11.9,11.8,11.9,6.96,2.187.690
17/06/2011,11.9,12,11.8,11.9,6.96,3.388.690
16/06/2011,11.9,12,11.8,11.9,6.96,1.515.940
15/06/2011,11.9,12,11.8,11.9,6.96,1.963.900
14/06/2011,11.9,12.2,11.9,12,7.02,2.186.340
13/06/2011,11.9,12,11.8,11.9,6.96,1.560.910
10/6/2011,11.8,12,11.8,11.9,6.96,1.154.960
9/6/2011,11.8,11.8,11.7,11.8,6.9,1.199.070
8/6/2011,11.9,11.9,11.7,11.8,6.9,2.058.330
7/6/2011,11.9,12,11.8,11.9,6.96,845.56
6/6/2011,11.8,11.9,11.7,11.9,6.96,1.033.250
3/6/2011,12.2,12.2,11.8,11.9,6.96,789.15
2/6/2011,11.9,12.2,11.9,12,7.02,1.871.320
1/6/2011,11.7,11.9,11.7,11.8,6.9,1.246.390
31/05/2011,11.7,11.8,11.6,11.7,6.84,963.62
30/05/2011,12,12,11.7,11.7,6.84,361.4
27/05/2011,12,12,11.9,12,7.02,617.16
26/05/2011,11.6,12.1,11.6,11.9,6.96,1.556.280
25/05/2011,11.9,12,11.7,11.9,6.96,2.156.020
24/05/2011,12,12.2,11.9,12.2,7.14,5.341.620
23/05/2011,12.2,12.3,12,12.2,7.14,1.441.950
20/05/2011,12.4,12.4,12.3,12.3,7.2,836.85
19/05/2011,12.3,12.4,12.3,12.4,7.25,3.914.970
18/05/2011,12.3,12.4,12.3,12.4,7.25,2.133.660
17/05/2011,12.4,12.5,12.3,12.4,7.25,942.29
16/05/2011,12.4,12.7,12.4,12.4,7.25,445.01
13/05/2011,12.4,12.5,12.4,12.5,7.31,584.45
12/5/2011,12.4,12.6,12.4,12.5,7.31,1.223.560
11/5/2011,12.7,12.7,12.4,12.5,7.31,1.172.770
10/5/2011,12.7,12.9,12.6,12.6,7.37,614.48
9/5/2011,12.9,12.9,12.8,12.8,7.49,401.68
6/5/2011,12.9,13,12.8,12.9,7.55,928.62
5/5/2011,12.9,13,12.9,12.9,7.55,417.07
4/5/2011,12.9,13,12.9,13,7.61,497.84
29/04/2011,12.9,13,12.8,12.9,7.55,488.29
28/04/2011,12.9,13,12.8,12.9,7.55,2.004.110
27/04/2011,13.1,13.2,12.8,12.8,7.49,1.721.170
26/04/2011,13.4,13.5,13.2,13.2,7.72,710.41
25/04/2011,13.4,13.6,13.4,13.5,7.9,1.877.280
22/04/2011,13.4,13.5,13.4,13.4,7.84,960.14
21/04/2011,13.4,13.5,13.3,13.5,7.9,931.88
20/04/2011,13.3,13.5,13.3,13.4,7.84,218.86
19/04/2011,13.6,13.7,13.5,13.5,7.9,482.8
18/04/2011,13.6,13.7,13.5,13.7,8.01,1.581.530
15/04/2011,13.8,13.9,13.6,13.8,8.07,1.997.350
14/04/2011,13.8,13.9,13.7,13.9,8.13,3.109.390
13/04/2011,13.8,13.9,13.8,13.8,8.07,1.207.560
8/4/2011,13.8,13.9,13.8,13.8,8.07,851.5
7/4/2011,13.8,14,13.8,14,8.19,2.151.400
6/4/2011,13.8,14,13.8,13.9,8.13,1.733.820
5/4/2011,13.8,13.9,13.7,13.8,8.07,559.83
4/4/2011,13.7,13.9,13.7,13.8,8.07,481.29
1/4/2011,14,14,13.8,13.8,8.07,503.02
31/03/2011,13.9,14.1,13.9,14,8.19,1.283.220
30/03/2011,13.9,14,13.9,13.9,8.13,1.405.020
29/03/2011,14,14.1,13.9,14.1,8.25,1.437.080
28/03/2011,13.9,14.1,13.9,14,8.19,1.334.540
25/03/2011,13.9,14,13.8,14,8.19,902.06
24/03/2011,13.9,14,13.8,13.8,8.07,241.56
23/03/2011,14,14,13.9,14,8.19,950.28
22/03/2011,14,14.1,13.9,13.9,8.13,975.18
21/03/2011,14,14.1,14,14,8.19,1.583.350
18/03/2011,13.9,14.2,13.7,14,8.19,654.13
17/03/2011,13.8,13.9,13.7,13.8,8.07,1.616.260
16/03/2011,13.7,13.9,13.7,13.7,8.01,1.259.030
15/03/2011,13.9,14,13.7,13.7,8.01,1.443.280
14/03/2011,14.2,14.3,13.9,13.9,8.13,1.555.500
11/3/2011,14,14.6,14,14.3,8.37,2.203.030
10/3/2011,13.9,14.1,13.9,14,8.19,654.92
9/3/2011,13.9,14,13.8,13.9,8.13,1.252.530
8/3/2011,14,14.1,13.9,13.9,8.13,677.75
7/3/2011,13.9,14.1,13.9,14,8.19,552.17
4/3/2011,14,14.1,13.9,13.9,8.13,709.33
3/3/2011,13.9,14.1,13.8,14,8.19,1.181.270
2/3/2011,14.2,14.2,13.8,13.9,8.13,1.267.110
1/3/2011,14.3,14.4,14.2,14.3,8.37,477.17
28/02/2011,14.7,14.8,14.4,14.4,8.42,711.62
25/02/2011,14.7,14.7,14.3,14.7,8.6,628.86
24/02/2011,14.4,14.4,13.9,14.3,8.37,1.448.260
23/02/2011,14.3,14.7,14.3,14.4,8.42,1.631.120
22/02/2011,13.9,14.3,13.9,14.3,8.37,1.294.000
21/02/2011,14.7,14.8,14.4,14.4,8.42,3.252.690
18/02/2011,15.2,15.4,15.1,15.1,8.83,1.758.540
17/02/2011,15.4,15.5,15.2,15.4,9.01,1.512.190
16/02/2011,15.5,15.6,15.4,15.4,9.01,956.68
15/02/2011,15.6,15.7,15.4,15.5,9.07,1.554.060
14/02/2011,15.8,15.8,15.6,15.7,9.18,1.001.580
11/2/2011,15.9,15.9,15.7,15.8,9.24,871.89
10/2/2011,15.8,16,15.8,15.9,9.3,703.02
9/2/2011,16.1,16.2,15.9,15.9,9.3,688.06
8/2/2011,15.7,16,15.7,15.9,9.3,499.8
28/01/2011,15.8,15.8,15.6,15.8,9.24,856.31
27/01/2011,15.8,15.8,15.7,15.8,9.24,404.84
26/01/2011,15.8,15.8,15.6,15.8,9.24,352.75
25/01/2011,15.7,15.8,15.6,15.7,9.18,2.979.890
24/01/2011,16,16,15.7,15.8,9.24,1.970.070
21/01/2011,15.7,16.2,15.7,15.8,9.24,1.762.190
20/01/2011,15.6,15.8,15.6,15.7,9.18,1.577.480
19/01/2011,15.6,15.7,15.5,15.6,9.13,1.272.700
18/01/2011,15.6,15.7,15.6,15.6,9.13,1.034.250
17/01/2011,15.7,15.8,15.6,15.6,9.13,1.975.390
14/01/2011,15.5,15.7,15.5,15.6,9.13,761.36
13/01/2011,15.5,15.8,15.5,15.6,9.13,965.29
12/1/2011,15.3,15.6,15.3,15.6,9.13,1.342.910
11/1/2011,15.4,15.5,15.3,15.4,9.01,2.930.390
10/1/2011,15.5,15.6,15.4,15.5,9.07,2.398.460
7/1/2011,15.6,15.7,15.5,15.6,9.13,1.151.490
6/1/2011,15.5,15.6,15.4,15.6,9.13,756.06
5/1/2011,16,16,15.5,15.5,9.07,1.953.830
4/1/2011,16,16.2,15.7,15.7,9.18,943.92
